2;1150;1,000000000000000000000
7;83;0,200000000000000000000
7;1135;0,200000000000000000000
7;3417;0,400000000000000000000
7;11138;0,200000000000000000000
22;190;0,333333333333333333333
22;2043;0,666666666666666666666
32;19;1,000000000000000000000
39;420;0,200000000000000000000
39;738;0,200000000000000000000
39;1864;0,200000000000000000000
39;3256;0,200000000000000000000
39;13261;0,200000000000000000000
48;46;0,333333333333333333333
48;3182;0,333333333333333333333
48;4831;0,333333333333333333333
54;541;0,500000000000000000000
54;2021;0,250000000000000000000
54;2792;0,250000000000000000000
57;1948;1,000000000000000000000
65;240;0,055555555555555555555
65;695;0,055555555555555555555
65;749;0,111111111111111111111
65;1754;0,055555555555555555555
65;2064;0,055555555555555555555
65;3996;0,055555555555555555555
65;4414;0,055555555555555555555
65;5441;0,055555555555555555555
65;8460;0,055555555555555555555
65;9395;0,277777777777777777777
65;27763;0,055555555555555555555
65;112062;0,111111111111111111111
71;695;0,666666666666666666666
71;3607;0,333333333333333333333
72;517;0,111111111111111111111
72;830;0,111111111111111111111
72;1361;0,111111111111111111111
72;2203;0,111111111111111111111
72;3395;0,111111111111111111111
72;4989;0,333333333333333333333
72;6627;0,111111111111111111111
74;978;0,833333333333333333333
74;8756;0,166666666666666666666
77;528;0,500000000000000000000
77;1263;0,500000000000000000000
80;224;0,070422535211267605633
80;502;0,042253521126760563380
80;531;0,084507042253521126760
80;668;0,098591549295774647887
80;718;0,028169014084507042253
80;876;0,154929577464788732394
80;933;0,070422535211267605633
80;1129;0,183098591549295774647
80;1130;0,028169014084507042253
80;1131;0,028169014084507042253
80;1248;0,014084507042253521126
80;1526;0,014084507042253521126
80;2516;0,014084507042253521126
80;2518;0,014084507042253521126
80;3443;0,028169014084507042253
80;3515;0,028169014084507042253
80;3625;0,098591549295774647887
83;1504;0,666666666666666666666
83;1862;0,333333333333333333333
90;911;0,062500000000000000000
90;1443;0,062500000000000000000
90;2146;0,062500000000000000000
90;3142;0,062500000000000000000
90;6213;0,062500000000000000000
90;10649;0,375000000000000000000
90;18258;0,062500000000000000000
90;57838;0,250000000000000000000
96;42;0,125000000000000000000
96;85;0,050000000000000000000
96;237;0,100000000000000000000
96;249;0,125000000000000000000
96;845;0,050000000000000000000
96;861;0,025000000000000000000
96;980;0,100000000000000000000
96;1234;0,050000000000000000000
96;1967;0,025000000000000000000
96;2130;0,050000000000000000000
96;2145;0,075000000000000000000
96;3045;0,025000000000000000000
96;3096;0,025000000000000000000
96;4313;0,025000000000000000000
96;5628;0,025000000000000000000
96;6755;0,025000000000000000000
96;7130;0,025000000000000000000
96;13510;0,075000000000000000000
99;326;1,000000000000000000000
101;937;0,250000000000000000000
101;2390;0,250000000000000000000
101;3429;0,250000000000000000000
101;5174;0,250000000000000000000
104;1498;1,000000000000000000000
108;349;0,125000000000000000000
108;1340;0,625000000000000000000
108;3408;0,125000000000000000000
108;4278;0,125000000000000000000
115;204;0,193548387096774193548
115;360;0,032258064516129032258
115;490;0,258064516129032258064
115;1864;0,129032258064516129032
115;2199;0,032258064516129032258
115;2851;0,032258064516129032258
115;3481;0,064516129032258064516
115;3523;0,096774193548387096774
115;5521;0,064516129032258064516
115;59745;0,096774193548387096774
120;2140;0,500000000000000000000
